date,hour,demand
2021-07-17,7,50.654778
2021-07-17,8,55.165905
2021-07-17,9,61.419975
2021-07-17,10,67.06669
2021-07-17,11,77.895515
2021-07-17,12,87.65747
2021-07-17,13,96.26656
2021-07-17,14,101.4488
2021-07-17,15,103.18513
2021-07-17,16,102.25339
2021-07-17,17,91.22558
2021-07-17,18,78.51875
2021-07-17,19,70.04671
2021-07-17,20,64.14409
2021-07-17,21,65.17561
2021-07-17,22,61.15674
2021-07-17,23,55.700233
2021-07-18,0,50.483276
2021-07-18,1,57.495594
2021-07-18,2,51.766006
2021-07-18,7,51.862614
2021-07-18,8,56.098972
2021-07-18,9,59.942974
2021-07-18,10,65.349075
2021-07-18,11,79.13155
2021-07-18,12,89.816025
2021-07-18,13,94.47341
2021-07-18,14,89.59526
2021-07-18,15,103.837036
2021-07-18,16,88.6055
2021-07-18,17,90.28007
2021-07-18,18,73.674126
2021-07-18,19,63.85213
2021-07-18,20,56.116062
2021-07-18,21,57.180523
2021-07-18,22,54.67627
2021-07-18,23,50.006985
2021-07-19,0,65.66279
2021-07-19,5,49.695335
2021-07-19,6,52.831203
2021-07-19,7,57.773
2021-07-19,8,63.20548
2021-07-19,9,70.37776
2021-07-19,10,72.4023
2021-07-19,11,74.5359
2021-07-19,12,81.358025
2021-07-19,13,79.596985
2021-07-19,14,78.26573
2021-07-19,15,84.19805
2021-07-19,16,73.943275
2021-07-19,17,82.95313
2021-07-19,18,70.49973
2021-07-19,19,63.032967
2021-07-19,20,60.919716
2021-07-19,21,62.61093
2021-07-19,22,57.78819
2021-07-19,23,50.38056
2021-07-20,0,47.935745
2021-07-20,1,44.676014
2021-07-20,2,40.332382
2021-07-20,6,48.46129
2021-07-20,7,56.327812
2021-07-20,8,59.869926
2021-07-20,9,64.10614
2021-07-20,10,64.76128
2021-07-20,11,68.3989
2021-07-20,12,73.89721
2021-07-20,13,70.29339
2021-07-20,14,70.3479
2021-07-20,15,70.71935
2021-07-20,16,76.71821
2021-07-20,17,79.47637
2021-07-20,18,67.07215
2021-07-20,19,55.092846
2021-07-20,20,56.147137
2021-07-20,21,60.947975
2021-07-20,22,57.905224
2021-07-20,23,53.941723
2021-07-21,0,43.701427
2021-07-21,5,43.693466
2021-07-21,6,44.18932
2021-07-21,7,52.8435
2021-07-21,8,55.038975
2021-07-21,9,59.641884
2021-07-21,10,60.236637
2021-07-21,11,64.28146
2021-07-21,12,67.40297
2021-07-21,13,68.82346
2021-07-21,14,71.84726
2021-07-21,15,74.11345
2021-07-21,16,78.74145
2021-07-21,17,83.14104
2021-07-21,18,68.48874
2021-07-21,19,59.215122
2021-07-21,20,56.045986
2021-07-21,21,61.559464
2021-07-21,22,60.582703
2021-07-21,23,54.671955
2021-07-22,0,47.206852
2021-07-22,1,43.87818
2021-07-22,3,43.353374
2021-07-22,7,50.2245
2021-07-22,8,50.14887
2021-07-22,9,52.205738
2021-07-22,10,56.257442
2021-07-22,11,63.235744
2021-07-22,12,68.891464
2021-07-22,13,71.65462
2021-07-22,14,75.256584
2021-07-22,15,83.28148
2021-07-22,16,81.31292
2021-07-22,17,84.145615
2021-07-22,18,66.84824
2021-07-22,19,55.64885
2021-07-22,20,50.288147
2021-07-22,21,59.05545
2021-07-22,22,57.55181
2021-07-22,23,52.225662
2021-07-23,0,52.75947
2021-07-23,1,46.84211
2021-07-23,2,48.13811
2021-07-23,6,49.064346
2021-07-23,7,52.538456
2021-07-23,8,53.68819
2021-07-23,9,53.32
2021-07-23,10,56.863285
2021-07-23,11,66.786644
2021-07-23,12,76.199936
2021-07-23,13,75.635315
2021-07-23,14,80.10578
2021-07-23,15,85.43113
2021-07-23,16,82.49449
2021-07-23,17,85.066216
2021-07-23,18,67.91204
2021-07-23,19,52.633892
2021-07-23,20,49.99987
2021-07-23,21,59.160282
2021-07-23,22,56.20729
2021-07-23,23,53.97102
2021-07-24,0,56.623
2021-07-24,1,53.784527
2021-07-24,2,52.43972
2021-07-24,3,52.827316
2021-07-24,8,51.937916
2021-07-24,9,59.297665
2021-07-24,10,62.01201
2021-07-24,11,71.24464
2021-07-24,12,76.06456
2021-07-24,13,84.93551
2021-07-24,14,90.05161
2021-07-24,15,80.750175
2021-07-24,16,86.00863
2021-07-24,17,64.36802
2021-07-24,18,61.807484
2021-07-24,19,52.493683
2021-07-24,20,55.48736
2021-07-24,21,60.397175
2021-07-24,22,53.99672
2021-07-24,23,52.420795
2021-07-25,0,56.00971
2021-07-25,1,54.266075
2021-07-25,6,44.262478
2021-07-25,7,47.877724
2021-07-25,8,52.21052
2021-07-25,9,54.203976
2021-07-25,10,58.474144
2021-07-25,11,71.938416
2021-07-25,12,79.35332
2021-07-25,13,83.76559
2021-07-25,14,84.99287
2021-07-25,15,92.849144
2021-07-25,16,90.082115
2021-07-25,17,77.497894
2021-07-25,18,60.90113
2021-07-25,19,51.046432
2021-07-25,20,48.15089
2021-07-25,21,53.05708
2021-07-25,22,50.34099
2021-07-25,23,50.032818
2021-07-26,0,63.889744
2021-07-26,2,45.721855
2021-07-26,6,47.81764
2021-07-26,7,52.012695
2021-07-26,8,55.859318
2021-07-26,9,61.829727
2021-07-26,10,63.151352
2021-07-26,11,64.12523
2021-07-26,12,73.903984
2021-07-26,13,72.867424
2021-07-26,14,70.218254
2021-07-26,15,78.23413
2021-07-26,16,68.38807
2021-07-26,17,76.05813
2021-07-26,18,63.95335
2021-07-26,19,55.61253
2021-07-26,20,51.852947
2021-07-26,21,53.080296
2021-07-26,22,51.858646
2021-07-26,23,51.196884
2021-07-27,0,50.705303
2021-07-27,6,44.58849
2021-07-27,7,51.99577
2021-07-27,8,55.817455
2021-07-27,9,60.607426
2021-07-27,10,60.61756
2021-07-27,11,64.97097
2021-07-27,12,72.021484
2021-07-27,13,67.03285
2021-07-27,14,66.38465
2021-07-27,15,71.4987
2021-07-27,16,77.71685
2021-07-27,17,84.06912
2021-07-27,18,69.253296
2021-07-27,19,54.25799
2021-07-27,20,51.344387
2021-07-27,21,56.64584
2021-07-27,22,54.527943
2021-07-28,0,45.123276
2021-07-28,2,47.81985
2021-07-28,5,48.174152
2021-07-28,6,50.082
2021-07-28,7,55.721786
2021-07-28,8,58.352375
2021-07-28,9,58.256226
2021-07-28,10,60.01146
2021-07-28,11,66.727936
2021-07-28,12,64.66014
2021-07-28,13,65.01888
2021-07-28,14,68.031166
2021-07-28,15,69.8557
2021-07-28,16,78.164375
2021-07-28,17,82.58258
2021-07-28,18,69.381615
2021-07-28,19,59.597706
2021-07-28,20,57.031223
2021-07-28,21,62.05879
2021-07-28,22,59.942787
2021-07-28,23,56.657917
2021-08-29,0,64.67251
2021-08-29,1,60.24187
2021-08-29,2,62.070034
2021-08-29,3,55.803864
2021-08-29,4,53.362904
2021-08-29,5,54.516525
2021-08-29,6,52.021362
2021-08-29,8,64.08424
2021-08-29,9,72.41007
2021-08-29,10,71.86052
2021-08-29,11,83.385124
2021-08-29,12,84.90347
2021-08-29,13,98.97173
2021-08-29,14,88.38506
2021-08-29,15,104.52957
2021-08-29,16,86.713524
2021-08-29,17,73.95181
2021-08-29,18,57.983383
2021-08-29,19,70.85231
2021-08-29,20,62.64679
2021-08-29,21,59.508705
2021-08-29,22,56.918304
2021-08-29,23,60.11194
2021-08-30,0,66.292595
2021-08-30,7,51.954308
2021-08-30,8,55.39692
2021-08-30,9,61.484505
2021-08-30,10,59.6817
2021-08-30,11,67.24994
2021-08-30,12,76.15449
2021-08-30,13,76.44953
2021-08-30,14,72.39216
2021-08-30,15,89.994156
2021-08-30,16,89.90856
2021-08-30,17,87.91642
2021-08-30,18,68.83646
2021-08-30,19,67.10561
2021-08-30,20,54.405506
2021-08-30,21,53.144394
2021-08-30,22,47.64278
2021-08-30,23,47.144947
2021-08-31,5,31.740421
2021-08-31,6,30.318874
2021-08-31,7,46.756107
2021-08-31,8,56.591682
2021-08-31,9,59.4554
2021-08-31,10,63.548035
2021-08-31,11,69.89117
2021-08-31,12,79.796326
2021-08-31,13,73.99896
2021-08-31,14,72.29087
2021-08-31,15,90.830574
2021-08-31,16,84.15275
2021-08-31,17,97.25025
2021-08-31,18,75.78358
2021-08-31,19,66.39051
2021-08-31,20,53.71331
2021-08-31,21,67.27465
2021-08-31,23,51.147915
2021-09-01,5,50.899384
2021-09-01,6,61.953365
2021-09-01,7,73.04191
2021-09-01,8,78.2658
2021-09-01,9,68.73368
2021-09-01,10,69.116104
2021-09-01,11,71.56054
2021-09-01,12,73.08437
2021-09-01,13,73.337814
2021-09-01,14,73.31823
2021-09-01,15,85.83116
2021-09-01,16,65.44123
2021-09-01,17,89.27238
2021-09-01,18,79.10818
2021-09-01,19,64.517265
2021-09-01,20,55.15724
2021-09-01,21,50.263187
2021-09-01,22,57.804367
2021-09-02,0,38.718353
2021-09-02,6,54.677505
2021-09-02,7,64.80055
2021-09-02,8,70.95172
2021-09-02,9,56.306847
2021-09-02,10,58.545483
2021-09-02,11,64.463135
2021-09-02,12,65.45115
2021-09-02,13,58.76621
2021-09-02,14,61.309822
2021-09-02,15,70.40639
2021-09-02,16,59.731167
2021-09-02,17,78.38109
2021-09-02,18,64.6207
2021-09-02,19,52.453625
2021-09-02,20,49.602158
2021-09-02,21,48.848328
2021-09-02,22,52.56685
2021-09-02,23,55.457165
2021-09-03,5,49.10391
2021-09-03,6,54.791637
2021-09-03,7,65.99796
2021-09-03,8,69.63839
2021-09-03,9,61.402386
2021-09-03,10,67.41965
2021-09-03,11,75.244026
2021-09-03,12,79.15028
2021-09-03,13,77.66982
2021-09-03,14,81.19499
2021-09-03,15,75.41431
2021-09-03,16,87.493546
2021-09-03,17,85.96067
2021-09-03,18,71.893265
2021-09-03,19,58.497288
2021-09-03,20,54.067245
2021-09-03,22,50.591465
2021-09-03,23,50.22288
2021-09-04,0,57.993767
2021-09-04,8,67.29356
2021-09-04,9,65.2367
2021-09-04,10,77.62339
2021-09-04,11,87.61813
2021-09-04,12,97.83532
2021-09-04,13,110.83863
2021-09-04,14,124.72226
2021-09-04,15,129.58287
2021-09-04,16,117.03452
2021-09-04,17,93.4924
2021-09-04,18,79.15343
2021-09-04,19,65.73391
2021-09-04,20,63.176853
2021-09-04,21,60.547043
2021-09-04,22,57.260296
2021-09-04,23,50.884575
2021-09-05,0,54.477203
2021-09-05,7,57.04959
2021-09-05,10,66.96372
2021-09-05,11,84.66982
2021-09-05,12,92.039
2021-09-05,13,86.03061
2021-09-05,14,92.83085
2021-09-05,15,106.59429
2021-09-05,16,91.2714
2021-09-05,17,87.83339
2021-09-05,18,66.68892
2021-09-05,19,55.90312
2021-09-05,20,51.839558
2021-09-05,23,42.721527
2021-09-06,5,44.708927
2021-09-06,6,49.035
2021-09-06,7,59.738743
2021-09-06,8,66.41755
2021-09-06,9,65.59666
2021-09-06,10,66.367714
2021-09-06,11,69.5143
2021-09-06,12,76.583954
2021-09-06,13,75.204414
2021-09-06,14,77.23679
2021-09-06,15,81.45684
2021-09-06,16,73.82046
2021-09-06,17,85.57546
2021-09-06,18,67.91399
2021-09-06,19,60.971947
2021-09-06,20,51.917202
2021-09-06,21,53.50333
2021-09-06,22,47.257668
2021-09-06,23,46.089577
2021-09-07,6,53.71237
2021-09-07,7,69.304825
2021-09-07,8,76.69154
2021-09-07,9,73.43331
2021-09-07,10,71.82826
2021-09-07,11,74.836105
2021-09-07,12,80.573685
2021-09-07,13,76.42145
2021-09-07,14,84.47181
2021-09-07,15,78.87206
2021-09-07,16,89.05375
2021-09-07,17,95.88383
2021-09-07,18,82.31971
2021-09-07,19,70.347824
2021-09-07,20,63.673813
2021-09-07,21,65.599815
2021-09-07,22,59.7769
2021-09-07,23,61.536945
2021-09-08,0,49.78524
2021-09-08,4,45.052395
2021-09-08,5,44.172367
2021-09-08,6,46.09945
2021-09-08,7,57.96878
2021-09-08,8,65.07496
2021-09-08,9,66.55821
2021-09-08,10,65.13964
2021-09-08,11,65.695244
2021-09-08,12,64.87016
2021-09-08,13,60.972786
2021-09-08,14,66.90147
2021-09-08,15,69.251755
2021-09-08,16,69.826675
2021-09-08,17,77.9451
2021-09-08,18,66.85891
2021-09-08,19,58.06814
2021-09-08,20,55.15913
2021-09-08,21,54.5042
2021-09-08,22,50.52412
2021-09-08,23,48.448593
2021-09-09,0,49.518307
2021-09-09,5,45.933327
2021-09-09,6,47.873745
2021-09-09,7,58.865406
2021-09-09,8,65.13123
2021-09-09,9,63.72953
2021-09-09,10,66.2704
2021-09-09,11,70.791245
2021-09-09,12,74.108665
2021-09-09,13,70.00993
2021-09-09,14,76.823105
2021-09-09,15,83.75127
2021-09-09,16,79.091064
2021-09-09,17,84.6601
2021-09-09,18,73.24405
2021-09-09,19,60.87542
2021-09-09,20,56.320797
2021-09-09,21,59.25154
2021-09-09,22,56.040417
2021-09-09,23,52.329964
2021-09-10,0,55.23466
2021-09-10,1,54.39669
2021-09-10,3,52.03005
2021-09-10,7,61.547928
2021-09-10,8,69.59301
2021-09-10,9,64.609665
2021-09-10,10,70.55599
2021-09-10,11,77.04204
2021-09-10,12,85.44777
2021-09-10,13,82.69765
2021-09-10,14,89.19179
2021-09-10,15,92.41237
2021-09-10,16,92.070305
2021-09-10,17,89.41779
2021-09-10,18,74.287254
2021-09-10,19,60.19356
2021-09-10,20,55.08323
2021-09-10,21,57.840687
2021-09-10,22,50.63895
2021-09-10,23,48.362556
2021-09-11,0,59.81676
2021-09-11,2,60.9622
2021-09-11,3,59.911175
2021-09-11,8,63.25137
2021-09-11,9,65.761345
2021-09-11,10,77.06106
2021-09-11,11,85.45885
2021-09-11,12,94.287415
2021-09-11,13,111.38022
2021-09-11,14,127.97285
2021-09-11,15,119.91706
2021-09-11,16,122.78417
2021-09-11,17,93.136795
2021-09-11,18,71.91736
2021-09-11,19,61.075924
2021-09-11,20,59.19219
2021-09-11,21,56.93004
2021-09-11,22,50.151615
2021-09-11,23,47.741196
2021-09-12,0,57.138016
2021-09-12,1,61.432243
2021-09-12,2,56.184853
2021-09-12,7,58.179092
2021-09-12,8,63.66562
2021-09-12,9,62.4983
2021-09-12,10,72.54012
2021-09-12,11,89.85067
2021-09-12,12,98.64967
2021-09-12,13,95.14832
2021-09-12,14,107.03334
2021-09-12,15,111.7744
2021-09-12,16,108.661156
2021-09-12,17,96.870476
2021-09-12,18,71.991684
2021-09-12,19,58.377502
2021-09-12,20,52.047466
2021-09-12,21,56.099014
2021-09-12,23,49.311897
2021-09-13,5,35.55668
2021-09-13,6,39.587074
2021-09-13,7,53.375397
2021-09-13,8,57.879147
2021-09-13,9,61.036053
2021-09-13,10,65.37861
2021-09-13,11,66.98206
2021-09-13,12,74.35355
2021-09-13,13,75.98639
2021-09-13,14,76.82429
2021-09-13,15,76.840355
2021-09-13,16,76.56274
2021-09-13,17,79.32781
2021-09-13,18,65.38343
2021-09-13,19,56.521553
2021-09-13,20,45.908978
2021-09-13,21,49.252018
2021-09-13,22,42.212383
2021-09-13,23,39.86248
2021-09-14,0,46.830093
2021-09-14,3,43.941624
2021-09-14,4,41.568085
2021-09-14,6,44.49406
2021-09-14,7,61.061916
2021-09-14,8,66.80005
2021-09-14,9,65.14021
2021-09-14,10,67.04801
2021-09-14,11,69.49194
2021-09-14,12,73.1851
2021-09-14,13,72.58182
2021-09-14,14,75.37829
2021-09-14,15,69.34851
2021-09-14,16,83.26962
2021-09-14,17,83.56817
2021-09-14,18,75.3601
2021-09-14,19,62.039795
2021-09-14,20,56.152287
2021-09-14,21,58.89354
2021-09-14,23,53.390476
2021-09-15,6,42.884342
2021-09-15,7,58.95877
2021-09-15,8,63.815685
2021-09-15,9,64.63732
2021-09-15,10,67.59718
2021-09-15,11,69.35729
2021-09-15,12,69.820145
2021-09-15,13,66.69429
2021-09-15,14,71.142426
2021-09-15,15,70.92262
2021-09-15,16,77.709984
2021-09-15,17,85.550446
2021-09-15,18,72.89672
2021-09-15,19,61.316826
2021-09-15,20,55.514645
2021-09-15,21,55.782276
2021-09-15,23,47.507904
2021-09-16,0,41.342194
2021-09-16,1,47.62387
2021-09-16,2,42.56423
2021-09-16,6,44.93948
2021-09-16,7,57.548565
2021-09-16,8,61.64685
2021-09-16,9,57.89468
2021-09-16,10,63.1906
2021-09-16,11,68.94889
2021-09-16,12,71.70762
2021-09-16,13,68.373055
2021-09-16,14,73.01577
2021-09-16,15,78.446526
2021-09-16,16,78.63925
2021-09-16,17,90.86378
2021-09-16,18,70.524025
2021-09-16,19,57.544323
2021-09-16,20,52.77848
2021-09-16,21,55.02348
2021-09-16,22,49.497795
2021-09-16,23,49.05549
2021-09-17,0,46.929657
2021-09-17,1,48.798008
2021-09-17,2,45.964817
2021-09-17,6,45.89897
2021-09-17,7,57.60287
2021-09-17,8,63.09111
2021-09-17,9,60.325195
2021-09-17,10,67.45567
2021-09-17,11,75.08242
2021-09-17,12,83.36908
2021-09-17,13,79.594734
2021-09-17,14,83.94892
2021-09-17,15,90.2584
2021-09-17,16,95.09422
2021-09-17,17,95.0209
2021-09-17,18,73.84746
2021-09-17,19,59.33411
2021-09-17,20,54.00329
2021-09-17,21,53.454803
2021-09-17,22,45.032097
2021-09-17,23,44.70168
2021-09-18,0,49.462093
2021-09-18,1,57.060772
2021-09-18,2,49.502514
2021-09-18,3,52.938652
2021-09-18,5,43.86121
2021-09-18,6,44.012997
2021-09-18,7,51.62736
2021-09-18,8,55.87516
2021-09-18,9,65.6614
2021-09-18,10,79.67196
2021-09-18,11,84.79022
2021-09-18,12,92.79342
2021-09-18,13,109.68151
2021-09-18,14,127.108925
2021-09-18,15,108.98906
2021-09-18,16,117.37459
2021-09-18,17,83.789375
2021-09-18,18,68.8082
2021-09-18,19,58.85298
2021-09-18,20,56.692333
2021-09-18,21,49.012875
2021-09-18,22,42.251583
2021-09-18,23,39.37294
2021-09-19,0,59.261723
2021-09-19,1,61.122334
2021-09-19,2,55.648857
2021-09-19,4,48.671593
2021-09-19,7,60.664894
2021-09-19,8,65.13687
2021-09-19,9,68.57675
2021-09-19,10,80.41084
2021-09-19,11,94.88285
2021-09-19,12,103.06709
2021-09-19,13,102.134575
2021-09-19,14,114.265396
2021-09-19,15,109.47281
2021-09-19,16,112.765625
2021-09-19,17,96.14057
2021-09-19,18,73.09653
2021-09-19,19,60.35872
2021-09-19,20,55.806904
2021-09-19,21,51.647034
2021-09-19,22,47.34437
2021-09-19,23,44.876118
2021-09-20,6,44.47872
2021-09-20,7,63.483757
2021-09-20,8,68.10902
2021-09-20,9,70.311775
2021-09-20,10,73.09653
2021-09-20,11,74.736404
2021-09-20,12,80.09115
2021-09-20,13,76.406456
2021-09-20,14,75.878204
2021-09-20,15,75.787704
2021-09-20,16,69.95639
2021-09-20,17,74.92983
2021-09-20,18,64.17482
2021-09-20,19,53.848064
2021-09-20,20,50.2116
2021-09-20,21,51.08462
2021-09-20,22,44.082264
2021-09-20,23,45.957325
2021-09-21,0,49.74261
2021-09-21,1,45.0903
2021-09-21,5,38.55208
2021-09-21,6,39.85231
2021-09-21,7,62.365345
2021-09-21,8,66.838036
2021-09-21,9,63.548393
2021-09-21,10,62.860832
2021-09-21,11,66.93699
2021-09-21,12,70.20985
2021-09-21,13,64.84373
2021-09-21,14,71.098236
2021-09-21,15,56.483562
2021-09-21,16,67.82454
2021-09-21,17,67.763
2021-09-21,18,67.02265
2021-09-21,19,52.566044
2021-09-21,20,50.104202
2021-09-21,21,51.099197
2021-09-21,22,45.302864
2021-09-21,23,52.86309
2021-09-22,0,50.701916
2021-09-22,1,46.30874
2021-09-22,5,38.96067
2021-09-22,6,39.768593
2021-09-22,7,57.878094
2021-09-22,8,61.620518
2021-09-22,9,60.324215
2021-09-22,10,61.262356
2021-09-22,11,63.960182
2021-09-22,12,64.22664
2021-09-22,13,59.171104
2021-09-22,14,65.11763
2021-09-22,15,63.986317
2021-09-22,16,70.22163
2021-09-22,17,74.78913
2021-09-22,18,64.95979
2021-09-22,19,53.36604
2021-09-22,20,50.5582
2021-09-22,21,49.009174
2021-09-22,22,43.624393
2021-09-22,23,47.385376
2021-09-23,1,48.26336
2021-09-23,5,47.392933
2021-09-23,6,46.542587
2021-09-23,7,59.57741
2021-09-23,8,62.21595
2021-09-23,9,58.75732
2021-09-23,10,63.61729
2021-09-23,11,69.39437
2021-09-23,12,72.91146
2021-09-23,13,68.104546
2021-09-23,14,72.19136
2021-09-23,15,76.06543
2021-09-23,16,76.14503
2021-09-23,17,83.946014
2021-09-23,18,70.73457
2021-09-23,19,53.98611
2021-09-23,20,48.79526
2021-09-23,21,50.074142
2021-09-23,22,47.15373
2021-09-23,23,48.812447
2021-09-24,0,54.01429
2021-09-24,1,48.425682
2021-09-24,6,50.445133
2021-09-24,7,60.54623
2021-09-24,8,65.35328
2021-09-24,9,61.479668
2021-09-24,10,68.60752
2021-09-24,11,79.90145
2021-09-24,12,90.70341
2021-09-24,13,83.82898
2021-09-24,14,88.14159
2021-09-24,15,90.42983
2021-09-24,16,90.806335
2021-09-24,17,91.07823
2021-09-24,18,77.78937
2021-09-24,19,57.87547
2021-09-24,20,52.263725
2021-09-24,21,53.999695
2021-09-24,22,48.554306
2021-09-24,23,48.59802
2021-09-25,0,57.808224
2021-09-25,1,59.250435
2021-09-25,2,56.037785
2021-09-25,3,60.417473
2021-09-25,4,57.962
2021-09-25,8,61.75852
2021-09-25,9,69.07492
2021-09-25,10,81.11524
2021-09-25,11,90.50243
2021-09-25,12,106.28644
2021-09-25,13,118.46626
2021-09-25,14,127.892715
2021-09-25,15,121.67635
2021-09-25,16,123.143135
2021-09-25,17,98.73201
2021-09-25,18,80.3615
2021-09-25,19,62.446045
2021-09-25,20,58.47233
2021-09-25,21,54.277767
2021-09-25,22,47.490128
2021-09-25,23,46.376114
2021-09-26,0,64.88991
2021-09-26,1,62.586975
2021-09-26,2,59.43655
2021-09-26,7,61.92493
2021-09-26,8,67.62588
2021-09-26,9,71.426025
2021-09-26,10,81.57212
2021-09-26,11,96.46374
2021-09-26,12,103.4368
2021-09-26,13,109.44629
2021-09-26,14,121.46476
2021-09-26,15,112.26127
2021-09-26,16,121.772026
2021-09-26,17,102.45531
2021-09-26,18,75.14324
2021-09-26,19,61.48961
2021-09-26,20,56.69357
2021-09-26,21,56.200283
2021-09-26,22,50.686913
2021-09-26,23,51.42362
2021-09-27,6,46.725018
2021-09-27,7,63.42069
2021-09-27,8,68.97745
2021-09-27,9,73.08812
2021-09-27,10,72.57801
2021-09-27,11,75.40961
2021-09-27,12,83.14711
2021-09-27,13,81.58487
2021-09-27,14,86.956314
2021-09-27,15,73.28045
2021-09-27,16,83.47778
2021-09-27,17,84.57461
2021-09-27,18,73.85246
2021-09-27,19,60.34344
2021-09-27,20,53.268803
2021-09-27,21,54.369614
2021-09-27,22,49.08218
2021-09-28,6,41.038773
2021-09-28,7,66.343994
2021-09-28,8,71.19886
2021-09-28,9,67.53499
2021-09-28,10,64.9566
2021-09-28,11,70.248474
2021-09-28,12,72.0341
2021-09-28,13,67.37129
2021-09-28,14,69.822685
2021-09-28,15,59.223938
2021-09-28,16,78.14623
2021-09-28,17,75.96754
2021-09-28,18,74.1701
2021-09-28,19,57.924633
2021-09-28,20,57.157326
2021-09-28,21,58.644573
2021-09-28,22,53.1734
2021-09-28,23,61.7833
2021-09-29,0,47.936787
2021-09-29,2,51.555405
2021-09-29,6,43.44259
2021-09-29,7,64.16781
2021-09-29,8,68.37205
2021-09-29,9,67.50325
2021-09-29,10,66.117256
2021-09-29,11,68.595505
2021-09-29,12,63.115993
2021-09-29,13,61.74261
2021-09-29,14,63.22722
2021-09-29,15,58.476772
2021-09-29,16,73.16047
2021-09-29,17,75.09344
2021-09-29,18,66.86057
2021-09-29,19,56.204617
2021-09-29,20,55.65716
2021-09-29,21,51.518837
2021-09-29,22,47.30434
2021-09-29,23,52.742992
2021-09-30,6,46.170765
2021-09-30,7,66.46913
2021-09-30,8,63.32596
2021-09-30,9,59.5444
2021-09-30,10,63.57599
2021-09-30,11,68.26391
2021-09-30,12,63.20115
2021-09-30,13,63.548325
2021-09-30,14,62.52186
2021-09-30,15,65.57874
2021-09-30,16,66.18951
2021-09-30,17,78.06123
2021-09-30,18,65.072136
2021-09-30,19,57.45301
2021-09-30,20,47.81139
2021-09-30,21,44.636143
2021-09-30,22,46.45579
2021-09-30,23,50.42671
2021-10-01,0,33.587093
2021-10-01,1,36.411148
2021-10-01,2,45.124077
2021-10-01,5,33.780846
2021-10-01,6,49.802086
2021-10-01,7,62.770184
2021-10-01,8,67.58346
2021-10-01,9,55.225277
2021-10-01,10,55.744522
2021-10-01,11,64.948425
2021-10-01,12,71.18818
2021-10-01,13,65.18299
2021-10-01,14,66.67462
2021-10-01,15,69.23212
2021-10-01,16,58.032055
2021-10-01,17,67.5007
2021-10-01,18,60.630283
2021-10-01,19,45.437855
2021-10-01,20,45.854954
2021-10-01,21,46.275433
2021-10-01,22,57.87969
2021-10-01,23,57.679085
2021-10-02,0,40.222565
2021-10-02,1,41.821896
2021-10-02,2,54.855488
2021-10-02,6,47.003296
2021-10-02,7,57.885155
2021-10-02,8,61.119595
2021-10-02,9,54.860023
2021-10-02,10,60.880802
2021-10-02,11,80.82634
2021-10-02,12,96.83604
2021-10-02,13,113.46535
2021-10-02,14,118.9531
2021-10-02,15,115.616
2021-10-02,16,111.394325
2021-10-02,17,84.6678
2021-10-02,18,68.90483
2021-10-02,19,51.261616
2021-10-02,20,52.571507
2021-10-02,22,56.482857
2021-10-02,23,53.615513
2021-10-03,0,54.860767
2021-10-03,1,54.782654
2021-10-03,2,63.26669
2021-10-03,7,63.658005
2021-10-03,8,65.61837
2021-10-03,9,60.604828
2021-10-03,10,64.53272
2021-10-03,11,82.657974
2021-10-03,12,87.31087
2021-10-03,13,88.734886
2021-10-03,14,82.589554
2021-10-03,15,90.69931
2021-10-03,16,84.65998
2021-10-03,17,82.087326
2021-10-03,18,66.48624
2021-10-03,19,54.757442
2021-10-03,20,56.31634
2021-10-03,21,60.79411
2021-10-03,22,57.24754
2021-10-03,23,56.637955
2021-10-04,6,52.983067
2021-10-04,7,58.29182
2021-10-04,8,62.96823
2021-10-04,9,63.20564
2021-10-04,10,61.773987
2021-10-04,11,63.828053
2021-10-04,12,67.959755
2021-10-04,13,66.20449
2021-10-04,14,69.21569
2021-10-04,15,70.68758
2021-10-04,16,58.09372
2021-10-04,17,70.54224
2021-10-04,18,59.00215
2021-10-04,19,55.95217
2021-10-04,20,54.547993
2021-10-04,21,65.24021
2021-10-04,22,56.30164
2021-10-04,23,51.833687
2021-10-05,5,42.17185
2021-10-05,6,43.55383
2021-10-05,7,56.847137
2021-10-05,8,61.030506
2021-10-05,9,58.10834
2021-10-05,10,56.655533
2021-10-05,11,57.806858
2021-10-05,12,68.03555
2021-10-05,13,59.63592
2021-10-05,14,64.58109
2021-10-05,15,61.769714
2021-10-05,16,64.356865
2021-10-05,17,69.902596
2021-10-05,18,65.24342
2021-10-05,19,55.937855
2021-10-05,20,52.270344
2021-10-05,21,60.975536
2021-10-05,22,54.29964
2021-10-05,23,51.597904
2021-10-06,0,45.808437
2021-10-06,6,49.90776
2021-10-06,7,57.132416
2021-10-06,8,62.236485
2021-10-06,9,60.44971
2021-10-06,10,60.337948
2021-10-06,11,60.355247
2021-10-06,12,65.949265
2021-10-06,13,58.342266
2021-10-06,14,63.837936
2021-10-06,15,68.252335
2021-10-06,16,60.968674
2021-10-06,17,66.77707
2021-10-06,18,65.12463
2021-10-06,19,57.585903
2021-10-06,20,55.38058
2021-10-06,21,59.217728
2021-10-06,22,54.47664
2021-10-06,23,50.547707
2021-10-07,0,43.278214
2021-10-07,1,45.186382
2021-10-07,3,49.16255
2021-10-07,6,49.99874
2021-10-07,7,55.890396
2021-10-07,8,58.429287
2021-10-07,9,54.64843
